## Copyright (c) Qualcomm Technologies, Inc. and/or its subsidiaries.
## SPDX-License-Identifier: BSD-3-Clause-Clear
35,0,253681824396203,0.073554,-9.76056,-1.91001,0,0,0
16,0,253681824396203,-0.000456,-0.009424,-0.00076,0,0,0
35,1,253681824396203,0.073554,-9.76056,-1.91001,0,0,0
35,0,253681833498318,0.076544,-9.75039,-1.90343,0,0,0
16,0,253681833498318,-0.00038,-0.010412,-0.000608,0,0,0
16,1,253681833498318,-0.00038,-0.010412,-0.000608,0,0,0
35,1,253681833498318,0.076544,-9.75039,-1.90343,0,0,0
35,0,253681842600999,0.079534,-9.76175,-1.89925,0,0,0
16,0,253681842600999,0.001064,-0.010032,-0.00076,0,0,0
16,1,253681842600999,0.001064,-0.010032,-0.00076,0,0,0
35,1,253681842600999,0.079534,-9.76175,-1.89925,0,0,0
35,1,253681851702565,0.076544,-9.76175,-1.90164,0,0,0
35,0,253681851702565,0.076544,-9.76175,-1.90164,0,0,0
16,0,253681851702565,-0.000456,-0.009424,0.000152,0,0,0
16,1,253681851702565,-0.000456,-0.009424,0.000152,0,0,0
35,1,253681860799794,0.08372,-9.77132,-1.91838,0,0,0
35,0,253681860799794,0.08372,-9.77132,-1.91838,0,0,0
16,1,253681860799794,7.60E-05,-0.008284,0,0,0,0
16,0,253681860799794,7.60E-05,-0.008284,0,0,0,0
35,1,253681869892957,0.084318,-9.76056,-1.91539,0,0,0
35,0,253681869892957,0.084318,-9.76056,-1.91539,0,0,0
16,1,253681869892957,-0.000988,-0.0095,-0.000532,0,0,0
35,1,253681878982309,0.07774,-9.77072,-1.91001,0,0,0
35,0,253681878982309,0.07774,-9.77072,-1.91001,0,0,0
16,0,253681878982309,-0.001824,-0.011172,-0.000912,0,0,0
35,1,253681888068087,0.075348,-9.75458,-1.89925,0,0,0
35,0,253681888068087,0.075348,-9.75458,-1.89925,0,0,0
16,0,253681888068087,-0.001824,-0.010108,-0.001444,0,0,0
16,1,253681888068087,-0.001824,-0.010108,-0.001444,0,0,0
35,1,253681897150515,0.08372,-9.75458,-1.90164,0,0,0
35,0,253681897150515,0.08372,-9.75458,-1.90164,0,0,0
16,1,253681897150515,-0.001292,-0.009652,-0.00038,0,0,0
16,0,253681897150515,-0.001292,-0.009652,-0.00038,0,0,0
35,1,253681906229802,0.078338,-9.75876,-1.91181,0,0,0
35,0,253681906229802,0.078338,-9.75876,-1.91181,0,0,0
16,1,253681906229802,-0.000608,-0.010336,-0.00076,0,0,0
16,0,253681906229802,-0.000608,-0.010336,-0.00076,0,0,0
35,1,253681915306145,0.07176,-9.75159,-1.89566,0,0,0
35,0,253681915306145,0.07176,-9.75159,-1.89566,0,0,0
16,1,253681915306145,-0.001064,-0.01026,-0.001444,0,0,0
16,0,253681915306145,-0.001064,-0.01026,-0.001444,0,0,0
35,1,253681924379727,0.078338,-9.76534,-1.90583,0,0,0
35,0,253681924379727,0.078338,-9.76534,-1.90583,0,0,0
16,1,253681924379727,-0.001444,-0.010716,-0.001064,0,0,0
16,0,253681924379727,-0.001444,-0.010716,-0.001064,0,0,0
35,1,253681933450721,0.069966,-9.75876,-1.90284,0,0,0
35,0,253681933450721,0.069966,-9.75876,-1.90284,0,0,0
16,1,253681933450721,-0.000152,-0.010488,-0.000456,0,0,0
16,0,253681933450721,-0.000152,-0.010488,-0.000456,0,0,0
35,1,253681942522382,0.083122,-9.76056,-1.89686,0,0,0
35,0,253681942522382,0.083122,-9.76056,-1.89686,0,0,0
16,1,253681942522382,-7.60E-05,-0.009956,0.00038,0,0,0
16,0,253681942522382,-7.60E-05,-0.009956,0.00038,0,0,0
35,1,253681951600851,0.080132,-9.76594,-1.9124,0,0,0
35,0,253681951600851,0.080132,-9.76594,-1.9124,0,0,0
16,1,253681951600851,-0.00114,-0.01026,-0.001216,0,0,0
16,0,253681951600851,-0.00114,-0.01026,-0.001216,0,0,0
35,1,253681960685703,0.071162,-9.76414,-1.90164,0,0,0
35,0,253681960685703,0.071162,-9.76414,-1.90164,0,0,0
16,1,253681960685703,-7.60E-05,-0.0095,-0.001824,0,0,0
16,0,253681960685703,-7.60E-05,-0.0095,-0.001824,0,0,0
